Unnamed: 0,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
7984,92083-16611275,9,93293,41517,USA,2021-06-18,0,0,Listing removed,1624320000000.0,442000.0,502.0,Vista,CA,1986,213 Diamond Way APT 225,92083.0,-117.25741577148438,33.197452545166016,0,This Vista one-story home offers a one-car garage. Sewer:  Private Sewer Topography: LL,USD,880.0,880.0,Acres,2.0,2.0,0.0,1,1.0,1,One,0,0,0,0,CONDO,San Diego County
8354,95828-25901411,9,98891,0,USA,2021-06-19,0,0,Listed for sale,1625616000000.0,398000.0,289.0,Sacramento,CA,1987,7692 Countryfield Dr,95828.0,-121.4064712524414,38.47968292236328,0,Great single family home with Brand new paint and new carpets! Very reasonably priced in a good neighborhood. Perfect for a family home or as an investment property!!,USD,1379.0,1379.0,sqft,3.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
5523,91790-21561695,9,63943,14542,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,749000.0,628.0,West Covina,CA,1954,2233 W Walnut Creek Pkwy,91790.0,-117.96007537841795,34.06600570678711,0,"""Just in time for Summer this wonderful corner lot Pool home in a dream location nestled in one of W. Covinas quiet neighborhood youll find this Charming 3-bedroom 2-bath home with spacious 2-car garage. Step inside to find newer gleaming original hardwood flooring throughout an open living room and kitchen with breakfast nook a wonderful kitchen with newer cabinets and tile counter tops. The house is loaded with storage throughout and a big pantry to go with it. Also comes with new heating system and insulation ducts new ceiling fans new lighting fixtures and copper plumbing. Pool pump rebuilt and ready to go for the summer days and nights. close to all shopping and\u200b\u200b\u200c\u200b\u200b\u200b\u200b\u200c\u200b\u200c\u200b\u200b\u200b\u200c\u200b\u200b\u200b\u200b\u200c\u200c\u200b\u200b\u200b\u200b\u200b\u200b\u200c\u200c\u200b\u200b\u200b\u200b schools.""",USD,1193.0,1193.0,sqft,2.0,3.0,0.0,1,2.0,1,One,1,0,0,0,SINGLE_FAMILY,Los Angeles County
7945,93305-18926895,9,93254,0,USA,2021-06-30,0,0,Listed for sale,1625011200000.0,310000.0,0.0,Bakersfield,CA,1939,2812 Alta Vista Dr,93305.0,-118.99432373046876,35.39985656738281,0,Ranch inspired single level home in La Cresta Ranch.  Beautifully maintained and features 4 bedrooms 1.75 baths original hardwood flooring in living room and bedrooms.  Kitchen features tile flooring and counter tops. Nice backyard with covered patio area.  Property is in area of Garcis High School Bakersfield College as well as Panorama Park.,USD,0.0,0.0,sqft,2.0,4.0,0.0,1,2.0,1,One,0,0,0,0,SINGLE_FAMILY,Kern County
4305,95404-15864149,9,48928,26967,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,1379500.0,349.0,Santa Rosa,CA,2001,3720 Hadley Hill Dr,95404.0,-122.6941146850586,38.4813117980957,0,"""Located in the exclusive unburned Vistara neighborhood this big executive family home is nestled amidst huge Pine trees on the west side of this stunning property.  They send their spicy scent throughout the 20 living room evoking warm fires in the winter by the cozy dual sided fireplace movies in the adjacent media room yoga stretching off the entry & baked goodies in the Chefs Gourmet kitchen complete with double ovens sub zero fridge and Bosch dishwasher.  Bed and bath on main with its own French door entrance. Large bedrooms on the second floor with a full bath give privacy for guests.  The newly remodeled Primary Suite has a spacious glass and tile shower a jetted garden tub for relaxing with a glass of wine and a luxurious bedroom overlooking the extensive patios and the vista of Santa Rosa and the surrounding hills. Come live the Fountaingrove lifestyle - golf tennis wineries at your fingertips.""",USD,3951.0,3951.0,sqft,4.0,5.0,3951.0,1,2.0,1,Multi/Split,0,0,0,0,SINGLE_FAMILY,Sonoma County
5026,91423-20021215,9,58220,12447,USA,2021-06-14,0,0,Sold,1440979200000.0,750000.0,178.0,Sherman Oaks,CA,1990,13260 Magnolia Blvd,91423.0,-118.42223358154295,34.16456985473633,0,"""Beautiful Magnolia Estates gated corner property. Stunning 2-story home with granite and marble counters and gorgeous dark wood floors. Features soaring high ceilings throughout up to 20 feet. Amazing professional grade gourmet kitchen two luxurious master suites 1 upstairs and 1 down with sauna and spa tub and his and her walk-in closets.  The home also has a breakfast room huge dining room living room gigantic family room with wet bar and French Doors 3 fireplaces entertainers patio with built-in outdoor Viking BBQ 3-car garage and plenty of gated parking. This amazing property is the perfect luxury family home.""",USD,4218.0,4218.0,sqft,5.0,4.0,0.0,1,3.0,1,Two,0,1,0,0,SINGLE_FAMILY,Los Angeles County
24838,95965-18228416,9,328677,13127,USA,2021-06-10,0,0,Listing removed,1624320000000.0,345000.0,345.0,Oroville,CA,1945,412 Stimpson Rd,95965.0,-121.59786987304688,39.36779022216797,0,Nice level 13.96 acres. All fenced with old home that is in need of repair or tear down and start over. square footage is unknown and estimated buyer ti investigate. Has a large shop detached garage two wells! one for home and one for agricultural needs. Seller states 300 gal per minute. Buyer to investigate. Quiet neighborhood close to Hwy 70. This land would be great for livestock or farming. Very usable land for whatever needs that you have.,USD,1000.0,1000.0,Acres,1.0,2.0,0.0,1,2.0,1,One,0,0,0,0,SINGLE_FAMILY,Butte County
4229,91364-19943717,9,47295,12447,USA,2021-07-05,0,0,Price change,1625961600000.0,1099900.0,414.0,Woodland Hills,CA,1956,22248 Flanco Rd,91364.0,-118.61149597167967,34.15447998046875,0,So. of Blvd. Mid Century home loaded with country charm. Long time owners have meticulously maintained this property throughout their ownership. All systems have been updated/improved over the years. The HVAC was completely changed including ducts a few years ago. An energy efficient mini split ductless system services the upstairs suite. Copper pipes throughout. 3 year old roof. Solar panels are under 2 years old owned outright & reduced the owners electric bill to $10! 2 water heaters (1 brand new tankless). Remodeled kitchen includes stainless appliances double convection ovens newer dishwasher Viking cooktop and microwave quality cabinets with pull outs and soft close drawers granite counters and a lovely garden window above the sinks. The attached breakfast area and living room are flooded in sunlight through the large windows. 2 main suite bedrooms with en suites & a 3rd large bedroom & 3rd full bathroom. A solar tube sky light in the hall bathroom. The upstairs suite includes a walk in closet and another large closet dual sinks and oversized spa tub in the bathroom. Views of the rolling hills from living room and upstairs windows. The huge family room is perfect for large gatherings & includes a massive brick fireplace with raised hearth built in cabinets & bookshelves & sliding door to the private back yard & patio area. A formal dining room located next to the kitchen is great additional space. The oversized laundry room is everyone’s dream space w/plenty of cupboards closet/storage and counters for folding crafting etc. Added accents inc: vaulted ceilings wood floors crown moldings & plantation shutters. Lovely landscaping from front to back w/auto sprinklers and a navel orange tree which produces the juiciest oranges. 2 car garage has additional storage cupboards. Walk to desirable Woodland Hills Elementary School.,USD,2658.0,2658.0,sqft,3.0,3.0,0.0,1,2.0,1,Two,0,1,0,0,SINGLE_FAMILY,Los Angeles County
8538,95678-17713844,9,101733,13594,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,595000.0,278.0,Roseville,CA,1998,280 Summer Grove Cir,95678.0,-121.2971420288086,38.77746963500977,0,"""Theres no place like home! This beautiful and impressive five-bedroom home on a corner lot is nestled in a desirable and amazing neighborhood. With generous space for all your needs spectacular open floor plan and abundant natural light this home is designed for easy living. Step inside and you will be impressed with the breathtaking soaring ceilings and beautiful ceramic tiles. The floor plan encompasses a living room formal dining room spacious kitchen with granite countertops LG stainless steel appliances and breakfast nook great room centered by a fireplace and five bedrooms. The large master bedroom is complete with an ensuite bathroom and walk-in closet. Enjoy the private and low maintenance backyard with beautiful rose bushes and fruit trees. With walking distance to great schools and parks and close proximity to shopping dining and much more this home is a must see!""",USD,2138.0,2138.0,sqft,3.0,5.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Placer County
7100,95817-25790654,9,81968,20288,USA,2021-06-23,0,0,Listed for sale,1624406400000.0,465000.0,375.0,Sacramento,CA,1919,2140 35th St,95817.0,-121.46526336669922,38.55865859985352,0,On the edge of glory! This charming neighborhood offers such versatility. Located in the heart of Sacramento close to Downtown East Sac and UC Davis Med Center. This 2 bedroom house is move in ready. With an office that can easily be turned into a guest room. Detached TWO car garage and a backyard waiting for your customization!! Such a great starter home or with a few upgrades an investors dream.,USD,1240.0,1240.0,sqft,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
200,95363-2105126619,9,1537,35927,USA,2018-12-12,0,0,Listing removed,1623888000000.0,1285370.0,0.0,Patterson,CA,0,0 Del Puerto Canyon Rd,95363.0,-121.22734832763672,37.46134948730469,0,This cattle ranch is located in the Del Puerto Canyon area west of the City of Patterson.  It is on the north side of Del Puerto Canyon Road west of mile marker number three.  The property is currently used for grazing cattle and leased for $18 per acre per year until September 30 2021.,USD,0.0,0.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Stanislaus County
12858,94558-2069723455,9,162530,6112,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,36000.0,0.0,Napa,CA,0,1074 Arroyo Grande Dr,94558.0,-122.18504333496094,38.51177978515625,0,Great location in Berryessa Highlands. On a quiet dead end street. Come see this great lot see the potential. Minutes from lake and boat launch.,USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Napa County
16069,91711-21502459,9,210990,30908,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,518500.0,386.0,Claremont,CA,1981,677 S College Ave,91711.0,-117.71603393554688,34.08484649658203,0,Location Location Location! This 4 bedroom 3 bath owner occupied Condo is located in the College Patio Community in the heart of the city of Claremont that is also known as the city of trees and PHDs. This corner home is at the end of the street with an extra large yard which you can make your own. This condo has a two car garage with direct access a spacious open floor plan  powder room for guests on the first floor and the bedrooms upstairs. Nice tiles floors on the first floor transition to carpet. Upgraded kitchen tile wooden cabinets carpet all well maintained by the owner. There are ceiling fans window coverings mirrored sliding closet doors new modern light fixture in the landing area and one of the largest backyards with new fencing in the community which is perfect for entertaining. 2 Parking spots in front of the unit are very convenient.  HOA includes a pool spa tennis courts clubhouse maintenance of the grounds trash. You are close to the Claremont Colleges Claremont Village Claremont Wilderness Park Metro link International Ontario Airport Costco Target Montclair Place San Antonio Hospital Pomona Valley Hospital Restaurants Schools and easy access to the 10 & 210 freeways.,USD,1343.0,1343.0,Acres,3.0,3.0,0.0,1,2.0,1,Two,0,1,0,0,CONDO,Los Angeles County
28267,95838-26055956,9,37971,20288,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,325000.0,305.0,Sacramento,CA,1980,524 Harris Ave,95838.0,-121.4542007446289,38.63833999633789,0,3 bedroom on a good size lot - front yard fenced.  Roof done in 2007.  Dual pane windows throughout.  New electrical panel and new water heater.  Backyard has alley access.  Covered patio off kitchen.,USD,1064.0,1064.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
16573,94010-2077427376,9,216712,17235,USA,2021-07-06,0,0,Listed for sale,1603152000000.0,1480000.0,1437.0,Burlingame,CA,2021,B2 Plan,94010.0,-122.35557556152344,37.57898330688477,0,Our sun-drenched 2 bedroom 2 bathroom units at 1493 Oak Grove - Floor Plan B2. These street front units features an open living and dining space and fully-equipped kitchen with soft-close dual-storage cabinets Bosch stainless steel appliances under cabinet lighting and built-in soap dispensers. In-unit laundry hook-ups LED mirrors in the bathroom beautiful hardwood flooring throughout and a spacious private balcony complete the home.,USD,1030.0,1030.0,sqft,2.0,2.0,0.0,1,0.0,0,0,0,0,1,0,CONDO,San Mateo County
17507,95461-112402100,9,226970,12710,USA,2021-05-25,0,0,Listing removed,1624320000000.0,175000.0,0.0,Middletown,CA,0,12950 Monte Vista Ln,95461.0,-122.67082214355467,38.77521514892578,0,4.5 Acres of desirable Middletown Property with great views  paved roads 5 minutes from town seasonal creek 10 minutes from Harbin Hot Springs and only 45 minutes from Santa Rosa.,USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Lake County
2834,92101-2069607443,9,32482,54296,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,900000.0,769.0,San Diego,CA,2019,1388 Kettner Blvd UNIT 1405,92101.0,-117.16932678222656,32.719654083251946,0,"""Modern 2 bed/2 bath unit in San Diegos highly desirable luxury building Savina by Bosa. Enjoy the morning sun skyline views and peek-a-boo bay visibility from your private balcony on this East facing home. A great floor plan with split bedrooms and a separate dining area or den. The buildings amenities resemble that of a five star hotel; including 24-hour concierge a resort style pool and hot tub with cabanas and fire-pit premium outdoor grills an extraordinary indoor/outdoor gym steam room sauna pet retreat dog wash station and social lounge that houses a full kitchen dining sectional sofa with big screen tv pool table and shuffle board. Live steps within the best Little Italy and Waterfront have to offer. Complex Features:  Equipment:  DryerFire Sprinklers Washer Sewer:  Sewer Connected Topography: LL""",USD,1170.0,1170.0,sqft,2.0,2.0,0.0,1,1.0,1,One,0,1,0,0,CONDO,San Diego County
21816,90048-20778756,9,284396,12447,USA,2021-07-07,0,0,Listed for sale,1625702400000.0,4195000.0,1317.0,Los Angeles,CA,2021,434 N Flores St,90048.0,-118.37076568603516,34.079132080078125,0,Gated architectural residence designed for discriminating buyers.  Enter through a high grand pivot door to an inviting home gracefully completed with multiple wood and 2nd floor/rooftop decks of approx. 1500 additional sq ft with stunning views of the LA skyline and Hollywood HIlls White oak floors Spanish tiles custom imported Italian vanities and kitchen with oversized island and counter seating open to family room and outdoor pool/spa/cabana and deck.  Dining room opens to a private lounge deck full suite down/office with deck master suite with unique white oak wall covering and master bath with freestanding tub and double shower head tiled shower.  2 additional suites with balconies.  Crestron home automationalarm  security cameras and full mature landscaping complete this well appointed home.,USD,3185.0,3185.0,sqft,5.0,4.0,0.0,1,2.0,1,0,1,1,0,0,SINGLE_FAMILY,Los Angeles County
273,91354-65245061,9,3176,54311,USA,2021-06-30,0,0,Listed for sale,1625011200000.0,799888.0,344.0,Valencia,CA,2004,23749 Aspen Meadow Ct,91354.0,-118.55192565917967,34.455856323242195,0,"""Welcome home to Aspen Meadow. A gorgeous 55+ Belcaro home in Valencia.  Enter through your wrought iron gate to front flagstone courtyard. The desirable Casita is on your left with a full bed & full bath designer flooring and an abundance of light! Enter to your main home through a mahogany front door with a gorgeous leaded glass insert. Note the beautifully designed office/den to your left with perfect custom built-ins & full sliding glass door to front courtyard. To your right a stunner of a wrought iron stair case leads you up to a huge loft and a full bed and full bath with tons of natural light as well. Back downstairs youll find a large dining/living area completely open to your kitchen which boasts Wolf appliances over-sized one bowl sink designer detailed back-splash and custom roll out drawers in several cabinets as well. The dishwasher is a double drawer style & the interior of fridge lights up just by tapping on the glass! The living room has a built-in media niche fireplace sliding glass doors to rear yard and the entire living/dining/kitchen areas all have plantation shutters & crown molding throughout as well! Head towards the primary downstairs bedroom and find more plantation shutters for the windows and door that lead out to rear living space. The en-suite bath boasts a huge soaking tub separate shower double vanities all with custom tile inlay. In the closet find a complete organizer system with drawers cabinetry shelves and racks! The downstairs is completed with an indoor laundry room & a guest powder. Outside youll find beautiful roses palms and lovely planter areas with even more greenery. A large enough yard for your al-fresco dining but not too big to take care of. There is LED lighting in this home crown molding galore a surround sound speaker system designer fans cabinetry built-ins for the garage the HVAC is only about 2 years old and the exterior of house was painted just 3 years ago! Looking for quality living in Belcaro? This is it!""",USD,2323.0,2323.0,sqft,3.0,2.0,0.0,1,2.0,1,Two,0,1,0,0,SINGLE_FAMILY,Los Angeles County
11194,95620-15697674,9,139529,17788,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,649800.0,266.0,Dixon,CA,1990,1260 Rose Way,95620.0,-121.8395538330078,38.44649505615234,0,Stunning/Remodeled Kitchen (Top-Of-The-Line MONOGRAM Appliances) other updates throughout lush/spotlessly maintained Landscaping Front & Back yards...  3-Car Garage Expansive RV Parking Option... Simply a Lovely 4 Bedroom 3 Full-bath (1 Bed/1 Bath DOWNSTAIRS) home in a very desirable established Neighborhood.  Upstairs Loft (Perfect Additional Gaming/Play Area or Home/Work Location) originally possible 5th Bedroom.  Gorgeous Complete Exterior Paint completed as part of preparation to List the home PLUS both Pest/Wood Roof Inspections/Clearances (All Work Completed).  Wait until you see the list of Upgrades during Sellers Ownership - too many to list here.  This is a home you should rush to Schedule a Date/Time to Tour...  Enjoy!,USD,2445.0,2445.0,sqft,3.0,4.0,2445.0,1,3.0,1,0,0,0,0,0,SINGLE_FAMILY,Solano County
29775,90068-20805054,9,56494,12447,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,2695000.0,1037.0,Los Angeles,CA,1965,2636 Lake Hollywood Dr,90068.0,-118.32875061035156,34.129379272460945,0,Nestled in the storied Lake Hollywood Estates made famous by numerous films through the years this striking midcentury features 4 bedrooms and 3 baths. A rare gem that has been completely remodeled with warm design set on one-half acre under a vineyard and the iconic Hollywood sign. Hardwood floors open floor plan kitchen with center island and custom cabinetry stainless steel appliances and wall of glass that leads to huge yard and pool. Coveted cul de sac location with wide streets and parklike lot.,USD,2600.0,2600.0,Acres,3.0,4.0,0.0,0,0.0,0,One,1,1,0,0,SINGLE_FAMILY,Los Angeles County
4744,92324-17359655,9,54208,37971,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,449000.0,297.0,Colton,CA,1953,927 W F St,92324.0,-117.33946228027344,34.07266616821289,0,Must see home on almost 1/2 an acre lot!!! great opportunity for second house or animals. centrally located to shopping centers and 10 freeway.,USD,1512.0,1512.0,Acres,2.0,4.0,0.0,1,2.0,1,One,0,0,0,0,SINGLE_FAMILY,San Bernardino County
16898,96104-19116844,9,221208,51322,USA,2021-06-08,0,0,Listed for sale,1623110400000.0,265000.0,204.0,Cedarville,CA,1895,163 Main St,96104.0,-120.17139434814452,41.52201843261719,0,Cedarville CA - Original farm house consisting of 3 bedrooms 2 bathrooms country kitchen dinning living room with pellet stove.  Large deck root cellar work shop barn and a 2 car garage. Beautiful trees and shrubs. Spectacular views of snow covered mountains in winter and green farm crops in summer. 6+/- acres gives ample room for horses 4H projects gardens and orchard. Country setting yet close to town schools and more.,USD,1300.0,1300.0,Acres,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Modoc County
20328,95526-2072714808,9,265395,51134,USA,2021-05-26,0,0,Listed for sale,1615420800000.0,185000.0,0.0,Bridgeville,CA,0,41400 State Highway 36,95526.0,-123.64734649658205,40.48480987548828,0,Consisting of exactly 20 acres lie these two parcels on either side of the Van Duzen river. Sitting just off of Hwy. 36 in Bridgeville they are conveniently located right between the coast and Trinity County. The options are open with this property. It contains garden areas that are already developed raw land river frontage beautiful views and rolling hills which indicate the possibility of good hunting. Come check out this amazing destination.Agents - Cash and Private Lending are currently the only financing options available for this property.,USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Humboldt County
17730,91206-20842920,9,230237,45457,USA,2021-07-14,0,0,Price change,1619568000000.0,1199000.0,600.0,Glendale,CA,1930,536 Solway St,91206.0,-118.22173309326172,34.156383514404304,0,536 Solway St Glendale CA 91206 is a beautiful and completely remodeled 4 Bedroom 4 Bath Tutor style home with an approximate addition of 1200 square footage. This brilliant property is located in the heart of the Chevy Chase neighborhood of Glendale CA. This home comes equipped with brand new equipment including:  A Spacious 2 Car Garage New Stucco and Roofing New Copper Plumbing New Electric Wiring New Kitchen 4 Bathrooms 4 Bedrooms 3 Fireplaces New Driveway New Landscaping New Hardwood Flooring Throughout New Drywall Newly Installed Wood Windows Newly Installed Fire Sprinkler System 2 New Gates and New Electric and Plumbing Fixtures.,USD,2000.0,2000.0,sqft,4.0,4.0,0.0,1,2.0,1,Two,0,0,0,0,SINGLE_FAMILY,Los Angeles County
17339,93550-20246688,9,225774,40227,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,339900.0,218.0,Palmdale,CA,1987,222 Tahquitz Pl,93550.0,-118.1259765625,34.564659118652344,0,Investors here is an opportunity for a rental with a long term Tenant that would love to stay and rent.,USD,1556.0,1556.0,sqft,2.0,4.0,0.0,1,2.0,1,0,0,0,0,0,SINGLE_FAMILY,Los Angeles County
31090,92676-2099182921,9,72365,16389,USA,2021-05-25,0,0,Listing removed,1624320000000.0,425000.0,0.0,Silverado Canyon,CA,0,20 Williams Canyon Rd,92676.0,-117.63288116455078,33.727596282958984,0,Approximately 20 picturesque acres of a large parcel of land.  Southwest views from the top of the property down through the valley with views from Catalina to Palos Verdes and the Orange County Basin. The exclusive community is nestled in the heart of scenic Santiago Canyon on the foothills of   the Saddleback mountains.  Easy access to both North or South Orange County and only approximately 20 minutes to Orange County airport. Surrounded by equestrian estates vineyards and a ranch.  Build your dream home or have an orchard etc in a tranquil setting.  Call the County for all possibilities.   LATITUDE 33.73911  LOGITUDE  -117.6386,USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Orange County
6865,95351-16009173,9,79498,25934,USA,2021-06-18,0,0,Listed for sale,1623974400000.0,350000.0,269.0,Modesto,CA,1989,1308 Nadine Ave,95351.0,-120.9747314453125,37.61279678344727,0,Attention commuters! Easy freeway access close to shopping and schools. This 4 bedroom 2 bath home has a great floorplan and features central heat & air newer roof and enclosed patio.  Plenty of room for parking in the front and a good sized backyard for entertaining.,USD,1300.0,1300.0,sqft,2.0,4.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Stanislaus County
8713,94606-68025991,9,104392,13072,USA,2021-06-26,0,0,Listed for sale,1624665600000.0,449000.0,382.0,Oakland,CA,2004,1515 14th Ave APT 302,94606.0,-122.24547576904295,37.79025268554688,0,Built in 2004 spacious 3 Bedrooms and 2 baths Corner Condominium. Granite Countertop and Stainless Steel Appliances Newly Refrigerator New Paint. Lobby w/elevator & huge open courtyard. Gated & designated secure underground garage parking. Close to all conveniences and Laney College minutes to Lake Merritt. Easy Access to both I-580 & I-880 Freeways.,USD,1176.0,1176.0,sqft,2.0,3.0,1176.0,1,0.0,1,0,0,0,0,0,CONDO,Alameda County
24069,93660-18632637,9,320711,13695,USA,2021-07-01,0,0,Listed for sale,1625097600000.0,225000.0,217.0,San Joaquin,CA,1999,21735 Punjab St,93660.0,-120.18372344970705,36.609657287597656,0,Well stablished neighbor hood away from the big City but close at the same time.Great for first time home buyers.,USD,1038.0,1038.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Fresno County
19268,94560-24928410,9,253144,49611,USA,2021-06-20,0,0,Price change,1626134400000.0,1049000.0,739.0,Newark,CA,1968,6387 Cotton Ave,94560.0,-122.02845764160156,37.53162384033203,0,Pride of ownership well taken care of property.  Close to freeway and shopping.  Backyard has built in storage unit and many fruit trees.,USD,1419.0,1419.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Alameda County
11456,91402-2134387524,9,140852,12447,USA,2021-06-04,0,0,,,0.0,0.0,Panorama City,CA,1980,14657 Nordhoff St UNIT 8,91402.0,-118.45191955566406,34.235851287841804,0,Larger condo for area 2 bedrooms 2.5 bathrooms needs some TLC,USD,1316.0,1316.0,Acres,3.0,2.0,0.0,1,2.0,1,0,0,0,0,0,CONDO,Los Angeles County
21369,95521-205205635,9,280249,10157,USA,2021-06-04,0,0,Price change,1621814400000.0,399900.0,658.0,Arcata,CA,1974,1949 Park St,95521.0,-124.1656494140625,40.85335159301758,0,Recently renovated this retro- modern 3 unit property is only a 5 minute walk to the beach! All units have custom kitchens with Cabinets by Andy and updated appliances. All units have 2 decks and fenced yards. The beach cottage is a 1 bedroom 1 bath with laundry and newer plank flooring. The largest unit is double wide mobile on a 433A foundation 3 bedroom 2 bath washer/ dryer hook ups and newer plank flooring. The single wide unit has 2 bedroom 1 bath with newer hardwood flooring. Great rental history; an outstanding investment opportunity. If you like sand dunes sunsets and listening to the ocean from your private deck then this is the place for you! Call for an appointment today!,USD,608.0,608.0,Acres,2.0,3.0,608.0,0,0.0,0,One,0,0,0,0,SINGLE_FAMILY,Humboldt County
32524,94121-15092112,9,94009,20330,USA,2021-05-07,0,0,Price change,1625616000000.0,1450000.0,674.0,San Francisco,CA,1911,478 28th Ave,94121.0,-122.4876708984375,37.78044128417969,0,Prime Richmond location. Unique investment opportunity or 1031 Exchange! Upper level has 6 rooms 2 bath and are individually rented bedrooms. Lower unit the rooms were done by permitted on year of 2018 owner spent more than 130K for the renovation and currently used as 4 suite bedrooms and two baths (2 rented out and 2 small rooms are vacant). Total rental incomes estimated $7000.  Great floorplan and great tenants.   Conveniently located to Geary and Clement Street shopping & amenities.  Easy transportation to Downtown/Financial District.,USD,2150.0,2150.0,sqft,0.0,0.0,2150.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,San Francisco County
11658,94040-19536263,9,145049,32999,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,3098000.0,1371.0,Mountain View,CA,1998,2090 Sunnyview Ln,94040.0,-122.0740203857422,37.3725814819336,0,"""Custom Designed Craftsman on a quiet cul-de-sac in desirable Waverly Park. A brick path leads to a welcoming front porch. Soaring redwood ceilings high windows & hardwood floors define the spacious living & dining room. The Chefs kitchen boasts handmade tile cherry wood cabinets Jenn-Air and Bosch appliances. The open family room includes soaring redwood ceilings light filled windows a slate hearth fireplace. The primary suite has a sliding glass door to the rear yard vaulted redwood ceiling & spa-inspired Italian marble-appointed bath. A secluded 2nd main-level bedroom is perfect for guests or office needs. Upstairs an open landing leads to 2 more bedrooms & a hall bath. Outside an oasis for entertaining & relaxing the backyard has a stunning lap pool fountain& spa surrounded. A beautiful garden and large dining space complete the wonderful backyard space. . All this is in a wonderful location within walking distance to Cuesta Park Huff Elementary and the YMCA.""",USD,2259.0,2259.0,sqft,3.0,4.0,0.0,0,0.0,0,0,1,1,0,0,SINGLE_FAMILY,Santa Clara County
7745,90606-21423538,9,90947,14634,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,599900.0,494.0,Whittier,CA,1929,5901 Morrill Ave,90606.0,-118.06375885009766,33.991931915283196,0,More photos coming soon! Located in the heart of Whittier this single story home has 3 bedrooms.  Located near freeways and shopping.,USD,1215.0,1215.0,sqft,1.0,3.0,0.0,1,2.0,1,One,0,0,0,0,SINGLE_FAMILY,Los Angeles County
29042,92592-18188753,9,48579,7386,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,530000.0,380.0,Temecula,CA,1994,43525 Corte Benavente,92592.0,-117.1027603149414,33.492469787597656,0,Look no further this home has it all Great opportunity.  Prime location in the prestigious and desirable community of Paloma Del Sol.  Home features new interior paint bright and open living area with soaring ceilings.   The kitchen is complete with abundant cabinets along with newer stainless-steel appliances.  This home features 4-bedrooms 3-bathrooms private backyard great for entertaining room for a pool with a spacious cement patio.  Great community amenities including five swimming pools miles of walking trails playground clubhouse and tennis courts. *Minutes from several parks restaurants schools and retail.,USD,1395.0,1395.0,sqft,3.0,4.0,0.0,1,2.0,1,Two,0,0,0,0,SINGLE_FAMILY,Riverside County
